id,feature,fc,pval,qval,chr,strand,start,end,t_name,num_exons,length,gene_id,gene_name,cov.S12M,FPKM.S12M,cov.S13M,FPKM.S13M,cov.S16F,FPKM.S16F,cov.S19F,FPKM.S19F,cov.S22F,FPKM.S22F,cov.S23M,FPKM.S23M,cov.S29F,FPKM.S29F,cov.S31M,FPKM.S31M,cov.S35F,FPKM.S35F,cov.S36F,FPKM.S36F,cov.S39F,FPKM.S39F,cov.S3F,FPKM.S3F,cov.S41F,FPKM.S41F,cov.S44F,FPKM.S44F,cov.S48M,FPKM.S48M,cov.S50F,FPKM.S50F,cov.S52F,FPKM.S52F,cov.S53F,FPKM.S53F,cov.S54F,FPKM.S54F,cov.S59M,FPKM.S59M,cov.S64M,FPKM.S64M,cov.S6M,FPKM.S6M,cov.S76F,FPKM.S76F,cov.S77F,FPKM.S77F,cov.S7M,FPKM.S7M,cov.S9M,FPKM.S9M
10293,transcript,18.1943408687236,0.000318749889279935,0.00861761896688249,NC_035781.1,+,30551527,30566011,rna-XM_022464126.1,10,1597,gene-LOC111122368,LOC111122368,12.328195,10.910157,5.02801,6.117058,0,0,0,0,0,0,0.965348,0.827921,0,0,0,0,0,0,0,0,0,0,0,0,0.583786,0.209482,5.64876,1.788015,10.005676,5.3692,0,0,0,0,0,0,0,0,16.151251,8.915818,25.446966,18.286659,0,0,7.406775,1.999466,0,0,5.525468,5.498697,0,0
10296,transcript,6.3967324285687,1.72718955293583e-06,0.000134996970570633,NC_035781.1,+,30565665,30580408,rna-XM_022460959.1,13,2123,gene-LOC111120232,LOC111120232,13.157531,11.644099,10.078979,12.262047,5.951509,1.80534,8.574902,2.474796,8.748701,2.19441,12.942326,11.099856,6.186187,2.531247,6.681763,10.085229,8.332363,2.993811,5.752734,2.021738,8.918134,2.564284,6.441571,2.071298,6.288804,2.256631,7.973319,2.523813,24.343201,13.062936,7.395188,2.568541,23.532955,9.041836,7.654572,2.478962,7.842626,2.834938,59.46302,32.824794,24.685478,17.73944,15.448547,11.916501,9.293219,2.508714,11.921413,2.8475,12.567154,12.506267,14.393706,12.306404
10302,transcript,0.340867162719101,0.00184493654708395,0.0322669302966368,NC_035781.1,+,30641947,30662036,rna-XM_022462329.1,10,2702,gene-LOC111121175,LOC111121175,4.221615,3.736028,3.60012,4.379892,12.919261,3.91895,12.507565,3.609798,13.753498,3.449748,4.249391,3.644447,12.579124,5.147092,1.745601,2.634752,10.460552,3.758467,9.020926,3.17031,12.345547,3.549788,13.648336,4.388646,12.510992,4.489359,7.237182,2.290802,6.383032,3.425233,11.649281,4.046098,26.281925,10.098046,11.257932,3.645923,9.086348,3.284517,5.501245,3.036799,0.414273,0.297704,3.629077,2.799351,10.835417,2.925032,15.836399,3.782617,7.457841,7.421708,3.413192,2.918228
10316,transcript,0.464758697447598,0.000104613149482735,0.00358953035261462,NC_035781.1,+,30723343,30730373,rna-XM_022457742.1,16,2372,gene-LOC111118336,LOC111118336,10.187131,9.015367,9.583157,11.658832,25.658516,7.783296,24.089798,6.952537,24.24663,6.081709,12.565568,10.776733,26.009274,10.642405,7.431737,11.217215,19.216694,6.904541,25.163153,8.843326,15.690766,4.511658,16.356239,5.259377,25.848021,9.275127,22.259544,7.045865,18.56385,9.961647,22.965714,7.976588,18.244097,7.00975,24.46269,7.922333,23.690342,8.563542,5.563522,3.071177,9.592583,6.893407,13.92247,10.739335,23.507803,6.345955,20.087322,4.797976,9.993147,9.944731,10.601743,9.064333
10342,transcript,2.18062373669258,0.000227799042188503,0.00664013425245331,NC_035781.1,-,30908544,30910495,rna-XM_022459814.1,3,1151,gene-LOC111119556,LOC111119556,18.217203,16.121788,13.666873,16.627065,0.516217,0.15659,0.246999,0.071286,1.939542,0.486489,18.872286,16.185626,1.23465,0.505191,7.728253,11.664766,0,0,2.681491,0.942382,0,0,0.83538,0.268618,1.062554,0.38128,1.11757,0.353747,30.66663,16.456185,0.488379,0.169627,1.963726,0.754503,0,0,1.510982,0.546187,3.92418,2.166227,9.544296,6.858707,20.476545,15.794933,0.443093,0.119613,0,0,16.645756,16.565108,17.237259,14.7376
10348,transcript,6.79840899185117,3.70911160829657e-06,0.000253855164179946,NC_035781.1,-,30921785,30931794,rna-XM_022459813.1,13,3232,gene-LOC111119555,LOC111119555,11.635112,10.296795,10.373056,12.61982,2.168271,0.657727,4.343859,1.253678,2.793336,0.700644,15.286463,13.110281,6.623212,2.710068,5.328607,8.042821,6.273494,2.254061,6.355561,2.233595,18.709309,5.379598,3.79247,1.219475,5.846961,2.098083,4.443715,1.406579,18.768585,10.071511,4.679152,1.625191,3.699211,1.421311,6.389637,2.069308,7.826029,2.828939,42.612286,23.522847,14.283663,10.264504,16.348818,12.61094,5.900964,1.592971,3.570827,0.852913,12.635833,12.574613,11.30042,9.661691
10357,transcript,0.255932319752328,6.12232517375189e-05,0.00235743712069607,NC_035781.1,+,30953116,30964078,rna-XR_002637703.1,11,1539,gene-LOC111120829,LOC111120829,1.585551,1.403175,1.583494,1.926473,3.876875,1.176018,1.144892,0.330426,6.277218,1.574496,1.624076,1.392872,6.540234,2.676116,1.117256,1.686349,4.776332,1.716132,2.664307,0.936343,2.148562,0.617789,1.250779,0.40219,10.605735,3.805689,6.26145,1.981951,2.827772,1.517426,8.020514,2.785733,8.95185,3.439481,9.442801,3.058086,5.509734,1.991649,0.323568,0.178616,0.410352,0.294887,1.606773,1.239412,4.243955,1.14566,3.546951,0.84721,1.275341,1.269162,2.221339,1.899212
10373,transcript,0.196732420742057,0.00293318383077856,0.0449818952349179,NC_035781.1,+,31080421,31082897,rna-XM_022457313.1,4,822,gene-LOC111118030,LOC111118030,8.957272,7.926971,6.23924,7.590636,0.555542,0.168519,4.179566,1.206261,4.066013,1.019866,7.773445,6.666817,12.383788,5.067165,4.539906,6.852382,8.462,3.040389,9.943041,3.494377,5.1691,1.486302,2.524875,0.811878,12.556928,4.505842,21.484745,6.800616,10.608276,5.692564,4.794681,1.665317,35.902008,13.794275,0.135724,0.043955,9.032945,3.265213,0,0,5.853212,4.206226,10.420166,8.037773,9.869829,2.66437,7.742093,1.849245,7.450186,7.41409,12.375509,10.580876
10374,transcript,0.265823046720356,0.000831623433152462,0.0178882337026667,NC_035781.1,-,31085530,31132267,rna-XM_022457824.1,20,6098,gene-LOC111118383,LOC111118383,13.221558,11.700762,11.979637,14.574381,37.585934,11.401379,150.641541,43.476535,114.008995,28.596532,13.762985,11.803686,73.442604,30.051049,6.836321,10.318514,100.216957,36.007864,88.018265,30.933094,142.384995,40.940797,138.035934,44.385695,86.497383,31.038128,51.815353,16.401234,24.549997,13.173906,83.446594,28.983167,44.135777,16.957856,98.267944,31.82444,77.914307,28.164324,8.07906,4.459805,11.532589,8.287531,18.598986,14.346646,149.77095,40.430816,138.614395,33.108867,11.831069,11.773748,14.331277,12.253029
10395,transcript,3.26235644718896,0.00312743794616344,0.0471332099856909,NC_035781.1,-,31245750,31256387,rna-XM_022462889.1,14,1674,gene-LOC111121564,LOC111121564,20.132423,17.816711,9.796296,11.918136,191.053146,57.954374,265.406738,76.598826,299.34671,75.084231,21.877838,18.763308,183.221054,74.969902,6.684855,10.089896,230.016693,82.644795,259.394562,91.161492,195.343781,56.168349,245.671783,78.99619,235.351257,84.451832,263.401764,83.375173,22.963156,12.322382,306.525726,106.464337,192.924133,74.125342,290.806396,94.178736,229.328598,82.897289,334.064514,184.410393,170.799271,122.739507,21.321104,16.446398,214.431564,57.886012,342.359283,81.774537,20.022404,19.925397,14.673245,12.545406
10397,transcript,1.90608430647658,2.05270150785974e-05,0.000973554260404037,NC_035781.1,+,31279108,31298213,rna-XM_022458492.1,3,1683,gene-LOC111118842,LOC111118842,10.880017,9.628554,6.036013,7.34339,0.229352,0.069572,0.163911,0.047306,0,0,12.293411,10.54332,0.998641,0.408621,7.000177,10.565833,0.174688,0.062765,0.232323,0.081647,0.573333,0.164854,0,0,0.519652,0.186468,0.430184,0.136167,20.17584,10.826666,0,0,0.96905,0.372329,0.557907,0.18068,0.535961,0.193738,2.92248,1.613268,4.772339,3.429491,10.398962,8.021417,1.039688,0.280665,0,0,9.020245,8.976542,11.21194,9.586042
104,transcript,12.9098825500957,6.1553837000794e-06,0.000386173679681801,NC_035780.1,-,625969,662441,rna-XM_022490276.1,15,3829,gene-LOC111138321,LOC111138321,0,0,0,0,0.378468,0.114805,0,0,0.033623,0.008434,2.349669,2.01517,0.587738,0.240489,0,0,0.022411,0.008052,0,0,0,0,0,0,3.59165,1.288803,2.382229,0.754052,0,0,0,0,0.077682,0.029847,0.320322,0.103737,0.199452,0.072098,22.735434,12.550421,8.713046,6.261356,1.253437,0.96686,0.265384,0.071641,2.345195,0.560164,0,0,0,0
10403,transcript,0.290265159773644,0.00331193052469159,0.0491781513276467,NC_035781.1,-,31306337,31369279,rna-XM_022460812.1,68,18927,gene-LOC111120118,LOC111120118,0,0,0,0,13.604557,4.126829,9.865008,2.847132,5.808496,1.456927,0,0,9.760876,3.993929,0,0,1.586606,0.570066,1.146259,0.402841,0.7788,0.223933,6.459937,2.077204,4.692015,1.683651,7.977266,2.525063,0,0,7.171371,2.490803,5.736366,2.204027,1.333235,0.431773,9.623486,3.47868,0.136323,0.075253,0,0,0,0,5.264086,1.421045,3.654544,0.872909,0,0,0,0
10408,transcript,0.00650373443838136,4.78471330334074e-08,6.98967887085417e-06,NC_035781.1,-,31374265,31375438,rna-XM_022463009.1,2,806,gene-LOC111121652,LOC111121652,12.391684,10.966343,8.139544,9.902538,451.996277,137.10929,4508.914062,1301.314082,4409.442871,1106.007231,19.900745,17.067674,1190.423096,487.094147,6.258512,9.446388,6163.299805,2214.468188,3518.934326,1236.692474,7416.813965,2132.600258,2064.76416,663.928515,2900.858643,1040.924231,4673.455566,1479.299758,19.100563,10.249656,4420.234375,1535.262074,1410.574463,541.971153,5550.97998,1797.705578,3105.958984,1122.73647,7.713399,4.257953,5.188585,3.728613,16.659031,12.850228,6209.273926,1676.199629,6718.78418,1604.821297,9.208237,9.163624,18.068237,15.448074
10457,transcript,1.94970562313071,0.00119329170776195,0.0232963932045755,NC_035781.1,-,31824811,31833292,rna-XM_022463324.1,11,1708,gene-LOC111121858,LOC111121858,10.73671,9.501731,6.802775,8.27623,0.462405,0.140267,0.678695,0.195878,1.143352,0.286784,11.310008,9.699915,3.091798,1.265094,4.60443,6.949772,2.362477,0.848836,0.264637,0.093004,0.130855,0.037626,1.712744,0.550736,0.887036,0.318298,1.07614,0.340633,17.830328,9.568028,0.369438,0.128315,1.077549,0.414016,1.217047,0.394145,1.894443,0.6848,4.773209,2.634908,4.268153,3.067173,14.344319,11.064736,1.102845,0.297714,1.155107,0.275904,7.793664,7.755904,10.015691,8.563267
10478,transcript,0.215807924075028,0.000636594270971624,0.0146146693165438,NC_035781.1,+,31998910,32034589,rna-XM_022459658.1,19,5618,gene-LOC111119466,LOC111119466,0,0,0,0,65.670967,19.920739,36.304359,10.477772,72.805611,18.261611,0,0,33.186417,13.57913,0,0,24.130915,8.670216,61.047188,21.454392,59.44302,17.092002,30.003162,9.647569,63.115345,22.647878,41.218449,13.046972,0,0,33.916626,11.780124,57.907421,22.249199,38.000454,12.306589,35.087814,12.68348,10.367488,5.723064,0,0,0,0,58.956276,15.915305,44.982925,10.744437,0,0,0,0
10493,transcript,0.263431239198432,0.00255270018933396,0.0409494873869693,NC_035781.1,+,32175314,32194344,rna-XM_022459663.1,19,3031,gene-LOC111119467,LOC111119467,0,0,0,0,7.395933,2.243494,1.849367,0.533744,8.17512,2.050541,0,0,8.030685,3.285974,0,0,3.402561,1.222537,0,0,0,0,7.142152,2.296571,7.874664,2.82569,6.912486,2.188025,0,0,3.164783,1.099211,5.672331,2.179424,4.343072,1.40652,7.070343,2.555775,0,0,0,0,0,0,0,0,3.778444,0.902504,0,0,0.537073,0.459189
10530,transcript,0.122299876594938,0.000244838093140798,0.00702119326818563,NC_035781.1,+,32945055,32960516,rna-XM_022461205.1,11,2370,gene-LOC111120478,LOC111120478,0,0,0,0,31.524155,9.562589,33.973412,9.805039,42.251068,10.597708,0,0,0.596586,0.244109,0,0,24.870007,8.935772,20.666,7.262848,36.849178,10.595461,40.931122,13.161474,26.345009,9.453462,24.300905,7.692022,0,0,28.449471,9.881239,51.154552,19.65461,19.277037,6.24294,33.14257,11.980317,0,0,0,0,0,0,31.720621,8.563013,44.32687,10.587735,0,0,0,0
10541,transcript,1.80504160376229,0.00334619526590019,0.0495409352454635,NC_035781.1,-,32990173,33001167,rna-XM_022459787.1,31,4506,gene-LOC111119542,LOC111119542,10.83241,9.586423,6.756078,8.219419,0.957643,0.290493,0.476589,0.137548,0.501767,0.125857,10.593808,9.085673,1.466413,0.600023,4.644492,7.010241,0.496439,0.17837,0.457608,0.160822,1.552062,0.446274,1.745367,0.561226,4.099795,1.471142,0.895254,0.283377,17.180677,9.219415,0.241456,0.083864,0.880376,0.338258,0.483957,0.156731,1.62251,0.586502,4.269845,2.357041,3.881687,2.789452,13.168266,10.157567,0.707761,0.191061,0.77463,0.185025,9.509968,9.463893,8.279473,7.078826
10556,transcript,3.06197684193306,0.000622351940697818,0.0143632161422924,NC_035781.1,-,33072040,33091762,rna-XR_002637554.1,3,1240,gene-LOC111119206,LOC111119206,15.578875,13.786931,12.045997,14.655114,1.212959,0.367941,3.290889,0.949781,6.389404,1.602635,13.43572,11.52301,2.67603,1.094971,6.418194,9.687407,3.60058,1.293685,4.034469,1.417872,6.665424,1.916549,5.950208,1.9133,3.103123,1.113503,1.854032,0.586861,23.180534,12.439031,4.393608,1.526014,4.303197,1.653375,4.7599,1.541511,2.924074,1.056989,14.122057,7.795662,6.726523,4.833804,9.350664,7.212794,2.306223,0.622567,3.072688,0.73393,14.377083,14.307427,5.893177,5.038579
10557,transcript,4.87616191865628,2.78065692032037e-05,0.00124149602567923,NC_035781.1,-,33072540,33080177,rna-XM_022460972.1,13,2010,gene-LOC111120246,LOC111120246,11.445788,10.129248,9.146719,11.127863,5.985212,1.815564,19.71393,5.689622,23.658884,5.934286,10.609046,9.098742,9.43706,3.861431,5.206852,7.859048,16.379107,5.884999,20.636269,7.2524,25.806469,7.420286,23.709797,7.623927,11.722124,4.206287,10.982555,3.476334,17.409527,9.34222,16.4681,5.719798,23.712603,9.11086,21.308237,6.900752,10.460893,3.781385,61.508259,33.953807,18.041271,12.96479,15.997986,12.34032,26.083864,7.041365,19.590546,4.679318,10.926121,10.873185,8.235917,7.041586
10560,transcript,0.19271886475984,0.000286216362850977,0.00792333023415609,NC_035781.1,-,33096212,33114537,rna-XM_022462017.1,18,3560,gene-LOC111120953,LOC111120953,10.91433,9.65892,7.519905,9.148688,3.486786,1.057687,0,0,1.579866,0.396273,9.124774,7.825771,4.511649,1.846065,4.853124,7.325143,6.041624,2.17075,0.046641,0.016391,1.658728,0.476944,0,0,7.28581,2.61439,0,0,14.30443,7.675977,8.196202,2.846754,8.456272,3.24907,2.565376,0.830807,5.500206,1.988205,0.002247,0.00124,0.027043,0.019434,12.536868,9.670527,4.588268,1.238607,3.708911,0.885895,9.354965,9.309641,11.05443,9.451373
10582,transcript,43.4405170461704,1.91191467768803e-07,2.15907909584846e-05,NC_035781.1,-,33264501,33265992,rna-XM_022460668.1,5,853,gene-LOC111120031,LOC111120031,5.780579,5.115674,2.321151,2.823903,1.407386,0.426919,14.177804,4.091845,9.853262,2.471464,8.783705,7.533256,6.302463,2.578825,3.751594,5.66253,12.437282,4.468704,11.00039,3.865971,13.598476,3.91005,11.910513,3.829846,7.941188,2.849561,2.887651,0.914035,7.011578,3.762521,7.934741,2.755941,14.963462,5.749264,10.080892,3.264734,5.6102,2.027965,192.254089,106.12816,107.036613,76.918485,6.744647,5.202599,12.881009,3.477241,9.770224,2.333676,5.220464,5.195171,4.458206,3.8117
10593,transcript,46.269888561132,2.77839228957077e-07,2.97351532977625e-05,NC_035781.1,-,33340552,33342043,rna-XM_022457466.1,5,853,gene-LOC111118145,LOC111118145,6.363228,5.631304,2.119652,2.578761,1.44959,0.439721,16.636379,4.801412,10.214732,2.56213,9.291326,7.968612,6.978312,2.855367,3.78832,5.717963,13.216882,4.748814,12.636771,4.44106,14.770223,4.246969,12.528526,4.028569,8.431615,3.025543,3.159633,1.000126,6.92871,3.718052,8.494334,2.950303,15.973232,6.137238,10.822978,3.505062,5.770809,2.086022,208.115829,114.884162,121.739029,87.483912,6.477232,4.996324,13.841733,3.736589,10.888628,2.600813,5.837979,5.809694,4.853704,4.149845
10598,transcript,0.317236151526123,0.00182396408610463,0.0320198337474354,NC_035781.1,+,33396527,33411047,rna-XM_022461869.1,15,3409,gene-LOC111120863,LOC111120863,14.63327,12.950093,10.633899,12.937161,39.903866,12.104504,137.410843,39.658034,177.295944,44.470606,17.026539,14.60264,66.164436,27.072987,6.347009,9.579963,119.194656,42.826535,95.097885,33.421152,147.486923,42.407785,78.49189,25.239204,88.64595,31.809105,100.502411,31.812262,22.530125,12.090011,122.695709,42.615403,44.233913,16.995561,131.008698,42.427656,108.444199,39.200214,14.883512,8.216001,9.011227,6.475634,15.449503,11.917238,167.881744,45.319843,160.321091,38.29364,11.621744,11.565437,14.838939,12.687072
10613,transcript,2.72197368573339,0.00305159676010469,0.0462777227583554,NC_035781.1,-,33512660,33518886,rna-XM_022459786.1,7,2758,gene-LOC111119540,LOC111119540,5.309586,4.698856,4.127859,5.021937,19.651011,5.96097,10.410805,3.004654,12.359682,3.100142,6.516951,5.589197,10.852249,4.440494,4.678382,7.061393,8.973168,3.224051,10.529007,3.700309,6.951229,1.998728,7.921321,2.547115,10.322699,3.704127,10.546774,3.338395,9.907064,5.316283,5.247644,1.822643,16.981873,6.524778,7.701232,2.494073,9.339928,3.37618,27.611156,15.241919,13.985044,10.049911,8.98919,6.933965,6.827592,1.843115,8.624002,2.059894,7.291153,7.255828,8.437287,7.213755
10619,transcript,3.1956291478769,5.24304489468719e-06,0.00033967255639191,NC_035781.1,-,33582627,33601234,rna-XM_022463210.1,15,2712,gene-LOC111121780,LOC111121780,9.802633,8.675095,5.695339,6.928928,3.536109,1.072649,10.126474,2.922594,10.336471,2.592666,11.892429,10.199422,6.478614,2.650902,6.035726,9.110123,8.106195,2.912549,6.66261,2.341504,7.887536,2.26795,6.824564,2.19445,6.822456,2.448123,3.539906,1.120495,16.400185,8.800591,6.133848,2.130445,8.90081,3.419871,8.165559,2.644447,8.404683,3.03811,21.16851,11.685447,11.041114,7.934348,10.175461,7.849016,10.340707,2.791484,14.238567,3.400966,8.882914,8.839877,12.059875,10.311014
10620,transcript,3.35284693111731,0.000411428261502644,0.0105046325003986,NC_035781.1,-,33603019,33608206,rna-XM_022457456.1,9,2336,gene-LOC111118137,LOC111118137,10.833777,9.587633,8.378571,10.193337,0,0,5.691912,1.642738,1.045739,0.2623,9.875169,8.469339,0.140387,0.057443,7.03162,10.613292,0.057719,0.020738,0.017704,0.006222,0.035187,0.010118,0.03055,0.009823,0,0,0,0,19.523787,10.476764,0.074679,0.025938,0.178322,0.068515,0,0,0.163066,0.058945,3.699344,2.042113,7.308863,5.252284,14.066955,10.850786,0.171299,0.046242,3.69266,0.882014,10.026054,9.977478,11.438063,9.779374
10622,transcript,0.147914634045348,4.03587541473183e-05,0.00168692895924764,NC_035781.1,-,33603020,33609907,rna-XM_022457455.1,9,2266,gene-LOC111118137,LOC111118137,0.241018,0.213295,0.627695,0.763651,11.214254,3.40175,51.400356,14.834616,80.099281,20.091061,0.469445,0.402615,17.575296,7.191413,0.27787,0.419408,43.555714,15.64953,39.208195,13.779308,45.313904,13.029374,42.670555,13.720791,29.796118,10.691835,12.866284,4.072595,0.544459,0.292165,31.366838,10.894517,12.309401,4.72952,38.324802,12.41163,29.786701,10.767243,0.210886,0.116413,0.193823,0.139285,1.073435,0.828012,41.934551,11.320273,43.246674,10.329724,0.398591,0.39666,0.471342,0.40299
10623,transcript,18.9858361177655,2.58107049446732e-05,0.00116509273085197,NC_035781.1,+,33610181,33630413,rna-XM_022461396.1,45,13786,gene-LOC111120585,LOC111120585,26.305199,23.27947,14.893298,18.119129,6.754026,2.048777,70.474434,20.33957,47.235821,11.848018,29.518175,25.315966,35.406612,14.487583,11.480714,17.328605,35.907875,12.901668,38.959126,13.691775,65.7005,18.891252,43.829247,14.093371,36.820908,13.212562,21.698101,6.86815,34.587215,18.560031,32.373417,11.244128,106.378296,40.872686,38.004139,12.307782,34.332726,12.410532,456.092529,251.772334,184.344803,132.473576,29.043116,22.402904,68.197891,18.410088,86.074226,20.559337,34.633316,34.46552,24.009136,20.527454
10630,transcript,1.87194537668786,0.00263565057178217,0.0418902793376822,NC_035781.1,+,33691787,33715736,rna-XM_022459849.1,26,3969,gene-LOC111119571,LOC111119571,3.949789,3.495469,4.885605,5.943808,0.002292,0.000695,0,0,0,0,5.947517,5.100828,0.485735,0.198752,3.972004,5.99521,0,0,1.122932,0.394643,0,0,0.114218,0.036727,2.480003,0.889907,0.17864,0.056545,8.57683,4.602459,0,0,0,0,0.092981,0.030112,0.219667,0.079405,2.355047,1.300034,2.933194,2.107847,5.290832,4.081174,1.319569,0.356219,0.013795,0.003295,4.870008,4.846413,5.951529,5.088469
10694,transcript,0.33107955188106,0.000167515138580709,0.0052205320422825,NC_035781.1,-,33979812,33984513,rna-XM_022459622.1,8,2154,gene-LOC111119433,LOC111119433,5.037772,4.458307,2.913082,3.544044,54.492832,16.529945,24.479408,7.064982,37.534851,9.414753,7.119505,6.105972,27.794313,11.372803,3.761469,5.677435,24.300758,8.731241,20.619932,7.246658,32.505184,9.346407,38.111671,12.254874,31.634203,11.351401,24.301388,7.692175,9.429147,5.059825,37.268211,12.944217,62.120777,23.868055,32.048599,10.379058,27.299627,9.86822,9.943766,5.489161,4.524064,3.251076,7.008199,5.405894,28.00441,7.559818,44.399448,10.60507,4.291996,4.271202,5.553117,4.747832
10701,transcript,0.522667600361001,0.00232257273944236,0.0381154042815666,NC_035781.1,+,34042690,34053730,rna-XM_022459617.1,10,2523,gene-LOC111119429,LOC111119429,5.965983,5.279752,4.191999,5.09997,12.748713,3.867215,8.903885,2.569743,16.415277,4.117394,8.331383,7.145327,14.772987,6.044771,4.125862,6.227438,10.27725,3.692607,13.73692,4.827696,13.803012,3.968861,8.334522,2.67998,17.087593,6.131595,8.573227,2.713703,15.069068,8.086294,13.255349,4.603927,14.670967,5.636881,10.696394,3.464067,11.488902,4.152988,5.338019,2.946695,3.971489,2.853985,8.468132,6.532038,6.909037,1.865101,15.404876,3.679546,4.701957,4.679176,5.547235,4.742803
10784,transcript,0.348750639658769,7.17406626693506e-05,0.00266678202242743,NC_035781.1,-,34599318,34604022,rna-XM_022460681.1,8,2151,gene-LOC111120039,LOC111120039,3.328972,2.94606,2.827026,3.439349,34.818958,10.56204,15.681194,4.525737,27.741749,6.958379,6.093598,5.226113,17.10795,7.000185,2.634603,3.976582,18.73772,6.732446,23.269215,8.177721,26.593531,7.646595,27.47035,8.833139,27.641327,9.918624,18.590162,5.884387,7.990007,4.287561,25.643116,8.906519,44.199516,16.982345,22.957426,7.434848,19.910814,7.197325,6.465714,3.569205,4.274826,3.071969,5.897913,4.549456,18.348366,4.95316,31.276075,7.470475,4.362668,4.341531,5.481394,4.68651
